Variable,Min,Max,Mean,Shape,Graphs
variable_5480,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5481,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5482,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5483,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5484,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5485,0.0,0.0,0.0,"(246, 246)",graph
variable_5486,0.0,54030112.51610872,14061.971579891471,"(246, 246)",graph
variable_5487,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5488,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5489,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5490,0.0,0.0,0.0,"(1,)",graph
variable_5491,0.0,0.0,0.0,"(1,)",graph
variable_5492,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5493,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5494,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5495,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5496,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5497,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5498,0.0,0.0,0.0,"(246, 246)",graph
variable_5499,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5500,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5501,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5502,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5503,-40522584.38708154,108060225.03221744,48212.47398819934,"(246, 246)",graph
variable_5504,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5505,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5506,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5507,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5508,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5509,0.0,0.0,0.0,"(246, 246)",graph
variable_5510,0.0,54030112.51610872,14061.971579891471,"(246, 246)",graph
variable_5511,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5512,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5513,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5514,-40522584.38708154,108060225.03221744,72318.710982299,"(246, 246)",graph
variable_5515,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5516,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5517,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5518,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5519,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5520,0.0,0.0,0.0,"(246, 246)",graph
variable_5521,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5522,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5523,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5524,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5525,-40522584.38708154,108060225.03221744,96424.94797639867,"(246, 246)",graph
variable_5526,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5527,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5528,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5529,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5530,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5531,0.0,0.0,0.0,"(246, 246)",graph
variable_5532,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5533,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5534,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5535,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5536,-40522584.38708154,108060225.03221744,120531.18497049835,"(246, 246)",graph
variable_5537,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5538,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5539,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5540,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5541,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5542,0.0,0.0,0.0,"(246, 246)",graph
variable_5543,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5544,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5545,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5546,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5547,-40522584.38708154,108060225.03221744,144637.421964598,"(246, 246)",graph
variable_5548,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5549,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5550,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5551,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5552,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5553,0.0,0.0,0.0,"(246, 246)",graph
variable_5554,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5555,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5556,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5557,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5558,-40522584.38708154,108060225.03221744,168743.65895869766,"(246, 246)",graph
variable_5559,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5560,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5561,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5562,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5563,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5564,0.0,0.0,0.0,"(246, 246)",graph
variable_5565,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5566,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5567,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5568,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5569,-40522584.38708154,108060225.03221744,192849.89595279735,"(246, 246)",graph
variable_5570,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5571,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5572,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5573,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5574,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5575,0.0,0.0,0.0,"(246, 246)",graph
variable_5576,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5577,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5578,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5579,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5580,-40522584.38708154,108060225.03221744,216956.132946897,"(246, 246)",graph
variable_5581,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5582,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5583,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5584,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5585,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5586,0.0,0.0,0.0,"(246, 246)",graph
variable_5587,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5588,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5589,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5590,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5591,-40522584.38708154,108060225.03221744,241062.3699409967,"(246, 246)",graph
variable_5592,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5593,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5594,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5595,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5596,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5597,0.0,0.0,0.0,"(246, 246)",graph
variable_5598,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5599,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5600,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5601,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5602,-40522584.38708154,108060225.03221744,265168.6069350963,"(246, 246)",graph
variable_5603,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5604,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5605,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5606,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5607,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5608,0.0,0.0,0.0,"(246, 246)",graph
variable_5609,0.0,54030112.51610872,14061.971579891471,"(246, 246)",graph
variable_5610,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5611,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5612,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5613,-40522584.38708154,108060225.03221744,289274.843929196,"(246, 246)",graph
variable_5614,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5615,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5616,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5617,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5618,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5619,0.0,0.0,0.0,"(246, 246)",graph
variable_5620,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5621,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5622,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5623,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5624,-40522584.38708154,108060225.03221744,313381.08092329564,"(246, 246)",graph
variable_5625,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5626,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5627,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5628,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5629,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5630,0.0,0.0,0.0,"(246, 246)",graph
variable_5631,0.0,54030112.51610872,14061.971579891471,"(246, 246)",graph
variable_5632,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5633,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5634,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5635,-40522584.38708154,108060225.03221744,337487.3179173953,"(246, 246)",graph
variable_5636,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5637,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5638,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5639,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5640,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5641,0.0,0.0,0.0,"(246, 246)",graph
variable_5642,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5643,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5644,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5645,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5646,-40522584.38708154,108060225.03221744,361593.554911495,"(246, 246)",graph
variable_5647,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5648,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5649,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5650,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5651,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5652,0.0,0.0,0.0,"(246, 246)",graph
variable_5653,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5654,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5655,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5656,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5657,-40522584.38708154,108060225.03221744,385699.79190559464,"(246, 246)",graph
variable_5658,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5659,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5660,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5661,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5662,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5663,0.0,0.0,0.0,"(246, 246)",graph
variable_5664,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5665,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5666,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5667,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5668,-40522584.38708154,108060225.03221744,409806.0288996943,"(246, 246)",graph
variable_5669,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5670,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5671,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5672,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5673,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5674,0.0,0.0,0.0,"(246, 246)",graph
variable_5675,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5676,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5677,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5678,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5679,-40522584.38708154,108060225.03221744,433912.265893794,"(246, 246)",graph
variable_5680,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5681,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5682,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5683,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5684,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5685,0.0,0.0,0.0,"(246, 246)",graph
variable_5686,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5687,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5688,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5689,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5690,-40522584.38708154,108060225.03221744,458018.5028878937,"(246, 246)",graph
variable_5691,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_5692,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5693,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5694,-40522584.38708154,27015056.25805436,-3376882.0322567956,"(6, 6)",graph
variable_5695,0.0,54030112.51610872,23638174.225797568,"(6, 6)",graph
variable_5696,0.0,0.0,0.0,"(246, 246)",graph
variable_5697,0.0,54030112.51610872,14061.971579891473,"(246, 246)",graph
variable_5698,-40522584.38708154,54030112.51610872,12053.118497049834,"(246, 246)",graph
variable_5699,-40522584.38708154,54030112.51610872,10044.265414208196,"(246, 246)",graph
variable_5700,-40522584.38708154,54030112.51610872,24106.23699409967,"(246, 246)",graph
variable_5701,-40522584.38708154,108060225.03221744,482124.73988199333,"(246, 246)",graph
variable_5702,-108276561.602299,108276561.602299,2251254.6881711967,"(12, 12)",graph
variable_5703,0.0,0.0,0.0,"(1,)",graph
variable_5704,0.0,0.0,0.0,"(1,)",graph
variable_5705,-40522584.38708154,108060225.03221744,482124.73988199333,"(246, 246)",graph
variable_5706,0.0,0.0,0.0,"(20, 12, 12)",graph
variable_5707,0.0,0.0,0.0,"(20, 12, 12)",graph
variable_5708,0.0,0.0,0.0,"(20, 12, 12)",graph
variable_5709,0.499,0.499,0.4990000000000001,"(21,)","graph,sub"
variable_5710,2.0,2.0,2.0,"(1,)",graph
variable_5711,0.25,0.25,0.25,"(21,)","graph,sub"
variable_5712,2.0,2.0,2.0,"(1,)",graph
variable_5713,0.249001,0.249001,0.24900099999999997,"(21,)","graph,sub"
variable_5714,0.0009989999999999999,0.0009989999999999999,0.0009989999999999999,"(21,)","graph,sub"
variable_5715,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5716,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5717,0.003138451060936203,0.003138451060936203,0.003138451060936203,"(21,)",graph
variable_5718,0.499,0.499,0.4990000000000001,"(21,)","graph,sub"
variable_5719,4.0,4.0,4.0,"(1,)",graph
variable_5720,0.0625,0.0625,0.0625,"(21,)","graph,sub"
variable_5721,4.0,4.0,4.0,"(1,)",graph
variable_5722,0.062001498001,0.062001498001,0.062001498001,"(21,)","graph,sub"
variable_5723,0.0004985019989999992,0.0004985019989999992,0.0004985019989999992,"(21,)","graph,sub"
variable_5724,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5725,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5726,0.0015660902178582239,0.0015660902178582239,0.001566090217858224,"(21,)",graph
variable_5727,4.0,4.0,4.0,"(1,)",graph
variable_5728,4.0,4.0,4.0,"(1,)",graph
variable_5729,0.00039152255446455597,0.00039152255446455597,0.000391522554464556,"(21,)",graph
variable_5730,0.499,0.499,0.4990000000000001,"(21,)","graph,sub"
variable_5731,4.0,4.0,4.0,"(1,)",graph
variable_5732,0.0625,0.0625,0.0625,"(21,)","graph,sub"
variable_5733,4.0,4.0,4.0,"(1,)",graph
variable_5734,0.062001498001,0.062001498001,0.062001498001,"(21,)","graph,sub"
variable_5735,0.0004985019989999992,0.0004985019989999992,0.0004985019989999992,"(21,)","graph,sub"
variable_5736,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5737,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5738,0.0015660902178582239,0.0015660902178582239,0.001566090217858224,"(21,)",graph
variable_5739,4.0,4.0,4.0,"(1,)",graph
variable_5740,4.0,4.0,4.0,"(1,)",graph
variable_5741,0.00039152255446455597,0.00039152255446455597,0.000391522554464556,"(21,)",graph
variable_5742,0.499,0.499,0.4990000000000001,"(21,)","graph,sub"
variable_5743,4.0,4.0,4.0,"(1,)",graph
variable_5744,0.0625,0.0625,0.0625,"(21,)","graph,sub"
variable_5745,4.0,4.0,4.0,"(1,)",graph
variable_5746,0.062001498001,0.062001498001,0.062001498001,"(21,)","graph,sub"
variable_5747,0.0004985019989999992,0.0004985019989999992,0.0004985019989999992,"(21,)","graph,sub"
variable_5748,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5749,3.141592653589793,3.141592653589793,3.141592653589793,"(1,)",graph
variable_5750,0.0015660902178582239,0.0015660902178582239,0.001566090217858224,"(21,)",graph
variable_5751,2.0,2.0,2.0,"(1,)",graph
variable_5752,2.0,2.0,2.0,"(1,)",graph
variable_5753,0.0007830451089291119,0.0007830451089291119,0.000783045108929112,"(21,)",graph
variable_5754,-18.0,0.0,-6.0,"(3,)","graph,sub"
variable_5755,-20.0,0.0,-6.666666666666667,"(3,)","graph,sub"
variable_5756,0.0,2.0,0.6666666666666666,"(3,)","graph,sub,norm"
variable_5757,2.0,2.0,2.0,"(1,)","graph,norm"
variable_5758,0.003138451060936203,0.003138451060936203,0.003138451060936203,"(1,)",graph
variable_5759,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_5760,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_5761,0.0007830451089291119,0.0007830451089291119,0.0007830451089291119,"(1,)",graph
variable_5762,0.0,0.0,0.0,"(12, 12)",graph
variable_5763,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_5764,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_5765,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_5766,0.0,108276561.602299,751920.566682632,"(12, 12)",graph
variable_5767,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_5768,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_5769,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_5770,3.0,3.0,3.0,"(1,)",graph
variable_5771,8.0,8.0,8.0,"(1,)",graph
variable_5772,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_5773,0.0,108276561.602299,1033327.4027040316,"(12, 12)",graph
variable_5774,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_5775,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_5776,2.0,2.0,2.0,"(1,)",graph
variable_5777,4.0,4.0,4.0,"(1,)",graph
variable_5778,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_5779,0.0,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_5780,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_5781,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_5782,2.0,2.0,2.0,"(1,)",graph
variable_5783,4.0,4.0,4.0,"(1,)",graph
variable_5784,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_5785,0.0,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_5786,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_5787,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_5788,3.0,3.0,3.0,"(1,)",graph
variable_5789,8.0,8.0,8.0,"(1,)",graph
variable_5790,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_5791,0.0,108276561.602299,1877547.9107682304,"(12, 12)",graph
variable_5792,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_5793,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_5794,2.0,2.0,2.0,"(1,)",graph
variable_5795,4.0,4.0,4.0,"(1,)",graph
variable_5796,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_5797,-40522584.38708154,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_5798,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_5799,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_5800,2.0,2.0,2.0,"(1,)",graph
variable_5801,4.0,4.0,4.0,"(1,)",graph
variable_5802,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_5803,-40522584.38708154,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_5804,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_5805,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_5806,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_5807,-40522584.38708154,108276561.602299,1385425.8110593094,"(12, 12)",graph
variable_5808,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_5809,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_5810,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_5811,-40522584.38708154,108276561.602299,1760634.9257545087,"(12, 12)",graph
variable_5812,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_5813,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_5814,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_5815,-40522584.38708154,108276561.602299,2135844.040449708,"(12, 12)",graph
variable_5816,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_5817,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_5818,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_5819,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_5820,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_5821,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_5822,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_5823,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_5824,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_5825,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_5826,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_5827,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_5828,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_5829,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_5830,3.0,3.0,3.0,"(1,)",graph
variable_5831,8.0,8.0,8.0,"(1,)",graph
variable_5832,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_5833,-108276561.602299,108276561.602299,1102516.6377456766,"(12, 12)",graph
variable_5834,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_5835,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_5836,2.0,2.0,2.0,"(1,)",graph
variable_5837,4.0,4.0,4.0,"(1,)",graph
variable_5838,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_5839,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_5840,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_5841,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_5842,3.0,3.0,3.0,"(1,)",graph
variable_5843,8.0,8.0,8.0,"(1,)",graph
